id,analyzed_experiment_pk,set_voltage,set_amperage,Delta_f_Hz,Delta_f_Hz_err,Delta_kappa_Hz,Delta_kappa_Hz_err,kappa_c_Hz,kappa_c_Hz_err,f_c_Hz,f_c_Hz_err,J_Hz,J_Hz_err,a0_value,a0_err,phi_rad,phi_rad_err,nu_minus_mean_data_Hz,nu_minus_err_low_data_Hz,nu_minus_err_high_data_Hz,nu_plus_mean_data_Hz,nu_plus_err_low_data_Hz,nu_plus_err_high_data_Hz
263,3,-1.0454,-0.0147,2415646.699234009,955.7689095465324,-9201.61914170516,1359.8741312998518,940741.2115713115,2373.214649203962,6007402081.369776,832.8271873662177,1125000,0,2187252834739783.5,19378580209407.125,3.14159265358979,0,6006309237.975884,6006299228.91977,6006319188.054993,,,
264,3,-1.0454,-0.01469,2402988.8175172806,978.6321251899586,1151.6199660263374,1392.9252704089351,942437.4737535075,2528.785215501044,6007399875.68274,887.3940681304963,1125000,0,2161335611113022.2,19432452013081.32,3.14159265358979,0,6006183803.056995,6006165891.287694,6006201653.940905,,,
265,3,-1.0559,-0.01468,2438605.7426548004,982.3566416329213,-17098.041634984198,1397.5205965183638,938306.3466993757,2413.0050131572793,6007396734.231014,846.8525784201767,1125000,0,2944657724978185.5,12427098263155.031,3.14159265358979,0,6006381258.134272,6006375592.868371,6006386960.718876,,,
266,3,-1.0493,-0.01467,2373561.337989807,982.5446468206419,11357.255522007123,1398.4939951560668,948742.3229697427,2519.1864796528635,6007390222.147555,883.9287759729043,1125000,0,2051191106064202.8,18466235417663.97,3.14159265358979,0,6006127254.968129,6006118425.259524,6006136131.78545,,,
267,3,-1.0992,-0.01466,2361867.770503044,1152.0463095079494,-34778.810098111106,1637.3990996826612,942509.7422033432,2448.1474382666765,6007388452.348327,859.1289402721343,1125000,0,2894966707539122,26041818693569.2,3.14159265358979,0,6006358464.987679,6006353694.646665,6006363315.987378,,,
268,3,-1.0865,-0.01465,2358466.628961563,1151.6471904487585,21464.947772612097,1636.4295000047266,921515.6123243652,2551.774874293056,6007398199.584961,895.8814419964557,1125000,0,2194352140104762.5,13457703870928.006,3.14159265358979,0,6006096351.28752,6006088365.273887,6006104521.413052,,,
269,3,-1.0865,-0.01464,2336052.493080139,1133.5104203897483,8039.312603225,1611.5145642615917,939670.2094102848,2576.5975411079544,6007408869.154962,904.2002652775905,1125000,0,1916321067077140.8,19198234704321.645,3.14159265358979,0,6006204374.10627,6006196907.797481,6006211828.199826,,,
270,3,-1.0732,-0.01463,2326878.1471033096,1166.7268929397508,22790.472283977375,1658.0262479857374,957603.0744784686,2420.616827916753,6007416344.488214,849.0892418932714,1125000,0,2064628243992891.2,18361441173169.906,3.14159265358979,0,6006163402.499883,6006157053.530797,6006169683.864543,,,
271,3,-1.0545,-0.01462,2334353.445490837,962.1364586030526,19454.637135946425,1368.9019619475553,933327.411279674,2423.371423550455,6007417914.824154,850.5228705069768,1125000,0,1937553545572389.5,17104224053340.316,3.14159265358979,0,6006164118.102488,6006158321.1699705,6006170010.717857,,,
272,3,-1.0462,-0.01461,2328078.857693672,1006.7088702142637,14145.125081350794,1433.2511891167064,951978.8188505073,2617.9352957149704,6007408115.18043,918.4514321588101,1125000,0,2115102405751269.8,17026043825508.611,3.14159265358979,0,6006186451.410888,6006180531.064473,6006192432.309406,,,
273,3,-1.054,-0.0146,2319752.929034233,1005.699297537983,-12611.129303766415,1430.9105315853399,932994.929224535,2531.6673631569624,6007405300.032594,888.5768779471889,1125000,0,2011895776273772.2,19218354328043.47,3.14159265358979,0,6006292740.503317,6006287598.021414,6006297910.257796,,,
274,3,-1.054,-0.01459,2291257.2384443283,984.7542251960156,-826.2580508758547,1401.3502053232376,949639.5370575816,2453.728147160325,6007399185.221436,860.9163815292463,1125000,0,1835508322535273.8,18287660333591.35,3.14159265358979,0,6006256100.898467,6006251793.744862,6006260391.984964,,,
275,3,-1.054,-0.01458,2285298.9691352844,1005.4120422750232,-5264.232722118031,1430.4209301302374,937438.9993615099,2501.8070285609606,6007397908.310763,878.0314913856935,1125000,0,1742911823007120.8,19697733348422.85,3.14159265358979,0,6006270853.826536,6006266498.691482,6006275075.259023,,,
276,3,-1.054,-0.01457,2277593.0366744995,954.2189147197719,-445.3094313715701,1358.0831248644054,941050.6635332763,2456.65282791064,6007396047.16154,862.1198689484272,1125000,0,1717278512085017.2,18731891154585.14,3.14159265358979,0,6006258511.464044,6006254593.904461,6006262387.640111,,,
277,3,-1.046,-0.01456,2249618.723651886,954.1644774966107,13678.71836068423,1358.501588404624,950377.4248117453,2507.905002856243,6007395174.8109865,879.9224388417009,1125000,0,1407106283571279.2,17613221694457.66,3.14159265358979,0,6006237737.35875,6006234339.354047,6006241154.06431,,,
278,3,-1.0593,-0.01455,2226496.073777199,1239.3585504228195,-22295.71017083776,1761.3078089912663,949503.9480584709,2561.9969437308596,6007397561.409422,898.9115554126707,1125000,0,1513114867077313,17892479360953.168,3.14159265358979,0,6006329882.644849,6006326322.775277,6006333424.415506,,,
279,3,-1.0889,-0.01454,2269529.1003398895,1375.3164127138662,-48828.83067977021,1952.8950983900004,945713.5351693827,2336.099438650551,6007410114.205872,819.6867114317524,1125000,0,2446242167684301.5,26583852242981.08,3.14159265358979,0,6006390613.915949,6006386665.873321,6006394568.473926,,,
280,3,-1.0749,-0.01453,2223257.5389385223,1118.3693962912835,23804.77193012915,1590.8638195484561,959172.7407698038,2619.471828806358,6007420601.658707,918.7936493033353,1125000,0,1249832246305124.5,19562709812574.965,3.14159265358979,0,6006259701.145805,6006256240.399067,6006263200.272856,,,
281,3,-1.0556,-0.01452,2216381.781428337,1014.4159814711493,19048.194322452124,1443.7837351212086,944278.2738044558,2585.9291972973015,6007425931.061192,907.3236293180105,1125000,0,966723820191144.8,17802729874117.43,3.14159265358979,0,6006279185.217938,6006276019.354449,6006282340.094044,,,
282,3,-1.0556,-0.01451,2270825.5466604233,988.7446273775192,-7159.7281069806195,1406.870455465512,942007.4044422199,2454.8139821024197,6007415801.207054,861.3960805060315,1125000,0,2033623460791914.5,18572092074728.04,3.14159265358979,0,6006299509.109658,6006295711.325162,6006303372.8537855,,,
283,3,-1.0556,-0.0145,2243144.6704950333,916.8119039382141,9745.394610452,1305.729466024833,955530.7641406204,2443.52574774616,6007412646.838657,857.1784133435592,1125000,0,1863351710246415,16849957947075.09,3.14159265358979,0,6006268844.514582,6006265659.660015,6006272038.143387,,,
284,3,-1.0556,-0.01449,2227000.3592300415,961.967540602968,5035.975417610258,1369.5190538103234,944005.6712177403,2528.4946473963505,6007410742.820973,887.2265481115189,1125000,0,1530100279153540.5,18693320266401.773,3.14159265358979,0,6006286570.217103,6006283521.804775,6006289608.981369,,,
285,3,-1.0626,-0.01448,2172370.279665947,1021.9674821720473,-11168.908933867875,1454.1725121244453,950566.6618218522,2502.713397131616,6007405648.385875,878.0644750905207,1125000,0,1040967022529882.9,18101809158890.836,3.14159265358979,0,6006337847.682524,6006335287.023426,6006340403.797642,,,
286,3,-1.0502,-0.01447,2198158.370212555,947.8318730972303,11100.762476943142,1349.5767490050102,950976.9592353902,2497.7989839505203,6007403053.091757,876.3401813337643,1125000,0,1177420484723789.8,16876030432736.045,3.14159265358979,0,6006283441.196866,6006280708.904081,6006286167.416616,,,
287,3,-1.0716,-0.01446,2128341.342283249,1095.3907249092406,-35121.56020635023,1557.4870213804115,965905.3302948998,2330.3733053359615,6007395585.399875,817.3380630674678,1125000,0,747856435477193.8,18351912533995.19,3.14159265358979,0,6006379833.276189,6006377523.965709,6006382084.1640215,,,
288,3,-1.0497,-0.01445,2172865.0282793045,869.3884092673892,36738.78284917155,1239.17579311649,977064.1555344651,2400.0839961023407,6007393924.833032,841.5699150088453,1125000,0,898694163692069.1,17196737679942.195,3.14159265358979,0,6006247021.58368,6006244751.656944,6006249294.376631,,,
289,3,-1.0497,-0.01444,2141839.236185074,1003.3538835482208,-4220.647704464092,1428.194976727893,963396.2819486524,2496.8754979314367,6007401133.262973,875.7696502658745,1125000,0,806318443274317.4,15285574685923.994,3.14159265358979,0,6006336385.074411,6006334119.328562,6006338652.971612,,,
290,3,-1.0768,-0.01443,2163307.3430891037,1135.877204509923,-44547.88056265953,1615.5930848890316,959954.482168615,2542.1977279138014,6007413232.50454,891.6980337049131,1125000,0,1280469247808501.2,20273367535154.164,3.14159265358979,0,6006400150.78736,6006397625.552674,6006402682.208979,,,
291,3,-1.0617,-0.01442,2148998.235098839,997.3873311209264,25545.578905480623,1420.0916550163613,949624.0221180267,2614.9191665600524,6007425061.286527,917.3853892293856,1125000,0,635828411071268.6,14608047426578.598,3.14159265358979,0,6006311682.918382,6006309280.899359,6006314081.72534,,,
292,3,-1.0617,-0.01441,2107994.322309494,971.0069215065804,-5037.324157602328,1381.90004866387,932780.6775141578,2503.3366110725556,6007422656.616945,878.5838577721457,1125000,0,325844294052548,10449935500637.535,3.14159265358979,0,6006375325.43034,6006373221.26996,6006377406.859147,,,
293,3,-1.0617,-0.0144,2071437.8883504868,975.9925030075536,1362.1837197246496,1389.185744088113,947097.5941486155,2486.79771842565,6007417854.452138,872.5112048718514,1125000,0,86623122411618.88,4872101763444.07,3.14159265358979,0,6006380552.112495,6006378667.429881,6006382475.591693,,,
294,3,-1.0617,-0.01439,2096925.2209978104,991.8142803242997,7055.129048786883,1411.891255301401,941419.946613818,2595.1175388544657,6007414743.298816,910.6443297743054,1125000,0,250230963375117.3,8529284874294.527,3.14159265358979,0,6006357319.940956,6006355276.760257,6006359368.530767,,,
295,3,-1.0617,-0.01438,2085552.220565796,997.8403005049682,2045.0376149053336,1420.9574794494001,964171.3738555472,2585.819168855718,6007408469.922575,906.9249827819184,1125000,0,288896466780479.44,10094180623556.617,3.14159265358979,0,6006363179.296822,6006361166.188968,6006365181.73384,,,
296,3,-1.0617,-0.01437,2077608.9172906876,942.9757781542594,2041.6426154894289,1342.2646744724523,947263.5382944372,2423.565945716807,6007407393.46836,850.3550268491047,1125000,0,138162594323046.56,6475125199180.964,3.14159265358979,0,6006366127.182505,6006364248.193076,6006368005.734395,,,
297,3,-1.0617,-0.01436,2039921.934577942,994.7997085603065,1971.853889617836,1416.3306555109716,964438.5622871094,2531.6651846444825,6007397850.904349,887.9609689637872,1125000,0,4327870628299.3706,581178641149.2334,3.14159265358979,0,6006375781.416999,6006373977.090613,6006377599.975483,,,
298,3,-1.0617,-0.01435,2041386.6998634338,943.6503376728397,5875.209501237026,1343.5566498019148,951892.3712270793,2472.266111858547,6007396832.207657,867.3830405174275,1125000,0,6688011481144.038,622380971013.3575,3.14159265358979,0,6006369789.610779,6006368053.954326,6006371538.668921,,,
299,3,-1.0862,-0.01434,2024088.9633340836,1027.2509506158615,-13666.607077561086,1461.8159224567796,950104.9620908443,2542.3171823386374,6007400337.636222,891.9856386886516,1125000,0,8802280384699.803,918285441077.9703,3.14159265358979,0,6006402366.039569,6006400577.280156,6006404147.371551,,,
300,3,-1.0862,-0.01433,2030349.0439519882,1072.78372395883,2246.2109209858463,1525.1983622386285,946272.7525270742,2391.739197271128,6007414960.846487,839.1840146032977,1125000,0,18668305444907.14,1538644429520.0476,3.14159265358979,0,6006397434.121022,6006395576.223649,6006399296.389528,,,
301,3,-1.0862,-0.01432,1991621.9617872238,1088.817136628835,2264.051457731228,1548.4326343358864,934884.4886468451,2572.637685039547,6007422880.490365,902.8627478428331,1125000,0,327551188734015.25,13795460164975.37,3.14159265358979,0,6006424963.404811,6006423186.40132,6006426735.657008,,,
302,3,-1.0774,-0.01431,1975154.9000139236,1018.4621106614486,15028.14647183317,1448.753918778876,944229.9195381892,2443.4283137893976,6007425333.9933605,857.3272844659547,1125000,0,544777820004604.2,17435003639320.715,3.14159265358979,0,6006424147.748782,6006422500.627479,6006425813.256852,,,
303,3,-1.0578,-0.0143,2015891.6992778778,912.1029250329321,24457.759090460022,1298.9134533014894,956060.0190030328,2409.6108612797793,6007417078.789203,845.2567514592828,1125000,0,159087943696607.75,6886731482033.098,3.14159265358979,0,6006384571.915269,6006382929.288423,6006386204.978837,,,
304,4,-1.1098,-0.014,3614645.6713352203,1214.227069352183,-203153.42673023278,1769.4036608735273,1885296.9536644141,1503.6129247792885,6007386956.640113,506.4251951541178,1125000,0,2131825179096955,13648991135765.531,3.14159265358979,0,6006694915.678738,6006693981.760019,6006695852.195574,,,
305,4,-1.1241,-0.01399,3485616.1299991608,972.3130335066609,15171.320829988923,1411.0451392681884,1899601.7493268803,1638.5207121082342,6007378658.554778,551.4208771948418,1125000,0,1736982576000674.8,1255991044186.441,3.14159265358979,0,6004681893.79464,6004679345.270887,6004684457.720291,6006561607.6201,6006560314.440024,6006562898.453638
306,4,-1.1241,-0.01398,3462969.4942588806,1058.4273176852907,-5172.807651265059,1528.9441232266122,1865004.228290607,1424.0539751493914,6007380835.016134,480.2985575190745,1125000,0,1671455188642763.5,1496825378370.3755,3.14159265358979,0,6004727994.184022,6004725129.056279,6004730829.91528,6006580480.810212,6006579323.623255,6006581643.170823
307,4,-1.1241,-0.01397,3461875.84032917,976.1450055704099,3409.0033637573943,1415.5501439262418,1855245.9585713493,1684.7249090468677,6007384501.958438,568.5377860259352,1125000,0,1669576823741609,1296256333844.596,3.14159265358979,0,6004716014.633975,6004713432.165047,6004718644.349169,6006584885.2500105,6006583627.135946,6006586138.728469
308,4,-1.1241,-0.01396,3440471.3201875687,956.7818994591531,9806.709518337506,1386.709604513363,1879965.8574366004,1568.8073921852533,6007377314.279401,528.6416828805909,1125000,0,1720996632043149.5,1064739747807.8562,3.14159265358979,0,6004742493.553479,6004739897.68965,6004745065.531195,6006552362.34695,6006551105.181218,6006553630.628585
309,4,-1.1515,-0.01395,3411071.077129364,1770.6423866699827,44165.997906822595,2541.8889348353373,1863023.2846903263,1508.664955441561,6007380029.089695,508.90600279357517,1125000,0,1588639018733044,1461101000546.6328,3.14159265358979,0,6004732004.5892935,6004727866.903651,6004736200.836798,6006532300.639244,6006530358.864596,6006534218.964016
310,4,-1.1329,-0.01394,3430070.8211717606,816.7396550421943,33979.738002103055,1186.9990136072938,1876756.398276368,1539.6953267861027,6007400075.089903,518.7577936666479,1125000,0,1664671588246852,1961567182939.9185,3.14159265358979,0,6004745079.930114,6004742982.788575,6004747204.2334385,6006559730.043929,6006558483.449081,6006560989.635398
311,4,-1.1226,-0.01393,3425702.759034157,925.7678418037509,20186.689698983915,1341.3314176663841,1874266.612746449,1530.7300398534385,6007403834.731554,515.7891351762571,1125000,0,1611579720062067.8,1268180594974.1821,3.14159265358979,0,6004772473.71294,6004770063.785831,6004774895.569097,6006569780.226366,6006568477.271877,6006571072.111802
312,4,-1.1226,-0.01392,3411450.0158281326,971.0857244853212,4609.194980213069,1405.2273283590498,1864007.9939396402,1506.5716395190689,6007398495.744217,508.025619153434,1125000,0,1636029065860533.5,1314001593822.896,3.14159265358979,0,6004805206.99273,6004802545.514938,6004807863.055008,6006570948.106266,6006569694.318829,6006572191.325865
313,4,-1.1226,-0.01391,3391548.4028081894,1017.2137492812211,-1583.698671150254,1472.985039276459,1879470.7224342683,1585.986694331032,6007394680.090876,534.3061823119041,1125000,0,1644865791523196.5,1189773827207.0408,3.14159265358979,0,6004848929.285564,6004845888.065452,6004852005.059508,6006552328.617941,6006550966.438829,6006553690.998843
314,4,-1.1226,-0.0139,3342808.4645233154,1120.4958111513695,-3574.0394291426055,1619.4454717751792,1875631.5196808577,1588.787602341589,6007390515.3155985,535.4166315453829,1125000,0,1622956763988896.2,1840610671436.912,3.14159265358979,0,6004920262.1429825,6004916633.027322,6004923846.898812,6006526607.695217,6006525046.894248,6006528204.291452
315,4,-1.1226,-0.01389,3396231.2246141434,820.8627026774711,1842.235638138256,1192.1090474685461,1860252.3744143446,1505.3030841849616,6007389091.114888,507.79265295722047,1125000,0,1875782991174758.8,5336460801813.713,3.14159265358979,0,6004820428.474676,6004818029.018339,6004822865.879705,6006557695.758267,6006556525.523597,6006558893.568081
316,4,-1.1055,-0.01388,3266429.0209026337,1190.661376382336,31740.553784717922,1716.06129498864,1858335.3027749741,1581.654873124132,6007388108.294288,533.6217702940171,1125000,0,1531557416018916.2,3618639425575.147,3.14159265358979,0,6004962918.726215,6004959395.890408,6004966388.267101,6006462318.281801,6006460171.7591,6006464455.874147
317,4,-1.1194,-0.01387,3443564.743475914,652.653254314422,-20512.09452445607,956.8597720177365,1868005.1110775874,1552.8641832104472,6007385797.000943,523.6039620035762,1125000,0,1636764931009448.2,3105639834118.568,3.14159265358979,0,6004787029.005645,6004784913.781145,6004789142.920466,6006582419.590299,6006581369.269623,6006583461.51273
318,4,-1.1063,-0.01386,3283360.3616542816,1008.6442238522401,47526.073127473355,1459.9868869639197,1872631.8034171474,1685.5901348227032,6007386270.425682,568.184987438142,1125000,0,1509864872915590,2327719344712.6304,3.14159265358979,0,6004918597.981913,6004915765.991965,6004921393.860753,6006448145.925253,6006446034.059291,6006450254.353087
319,4,-1.1335,-0.01385,3338158.9889764786,693.578226259595,-8370.69405477494,1014.4478972184332,1869293.7384473728,1569.1150419110409,6007385862.13078,529.0394301738384,1125000,0,1600829279517897.5,1591769605831.4873,3.14159265358979,0,6004928068.749564,6004925653.41087,6004930534.002438,6006526087.388618,6006524862.275039,6006527346.510262
320,4,-1.1335,-0.01384,3271250.940361023,1050.0609004333733,10395.929806420463,1518.0457101265745,1881391.4345535105,1556.6154363992912,6007399992.894825,524.3023925493371,1125000,0,1649715145766172,1251960825045.5503,3.14159265358979,0,6005018907.909106,6005015399.159279,6005022464.644053,6006480081.082491,6006478215.441757,6006481952.758212
321,4,-1.1107,-0.01383,3249593.1363401413,981.7245545503303,41044.865374484216,1417.0953292948652,1873329.8948689965,1424.5595475851974,6007407893.042211,480.0120831041467,1125000,0,1404575944320433.8,3309846040402.229,3.14159265358979,0,6005000414.448967,6004997542.026603,6005003262.343234,6006448507.051148,6006446358.831022,6006450630.497366
322,4,-1.1107,-0.01382,3257437.195796013,986.4742930348856,7378.108768059639,1426.7958697445847,1877375.5331352612,1506.8500481977974,6007399120.713813,507.6788777846349,1125000,0,1541348697653150.5,1159167125933.3745,3.14159265358979,0,6005043597.073672,6005040154.01949,6005046980.744436,6006475308.795845,6006473480.281767,6006477121.278798
323,4,-1.1107,-0.01381,3242401.6995801926,999.3143587208915,-4130.389757522033,1443.889573572843,1857732.7847436124,1467.8327529967207,6007394957.590726,495.18765979777754,1125000,0,1536944905544095,870433360839.0366,3.14159265358979,0,6005075878.346365,6005072082.580683,6005079718.699854,6006484255.078125,6006482516.33246,6006485985.918075
324,4,-1.1107,-0.0138,3252867.7400369644,930.5484223481349,-6426.100066339015,1347.795425490289,1881533.003178216,1488.8605345487185,6007390384.670496,501.5519037532056,1125000,0,1646096640524201.2,1421527246057.0808,3.14159265358979,0,6005075307.729958,6005071597.216056,6005078991.269379,6006472794.818575,6006471083.718435,6006474492.278638
325,4,-1.1188,-0.01379,3184350.720272064,1152.4295700506623,-10574.451674768352,1664.4389131743487,1869542.4150455901,1616.1648212004293,6007389371.007556,544.8649446537096,1125000,0,1552243042194328.5,1671934334166.2598,3.14159265358979,0,6005197874.237464,6005192224.264133,6005203563.85006,6006437772.558505,6006435444.030747,6006440111.355616
326,4,-1.1326,-0.01378,3229663.569132805,871.6188517678596,-20331.48641442787,1264.7598814077226,1857326.76158046,1549.8900861902896,6007386393.249664,522.9518468932687,1125000,0,1649324174644001.5,1465242644980.6653,3.14159265358979,0,6005129215.924971,6005125153.723668,6005133276.707484,6006481462.24827,6006479887.142385,6006483049.302185
327,4,-1.1326,-0.01377,3134383.2682085037,945.1282423996715,-5628.932289736345,1366.580183056634,1854856.729849784,1474.5488199946276,6007384620.485511,497.6218399599487,1125000,0,1417533494829039,3356726387551.145,3.14159265358979,0,6005260427.562304,6005255420.102902,6005265333.966808,6006399825.993797,6006397512.931994,6006402144.896236
328,4,-1.119,-0.01376,3138174.7381687164,1409.822468090979,-15542.203328130534,2030.9297314923142,1886239.7000835354,1551.1254022355313,6007381963.751635,522.4356270587259,1125000,0,1540435866242158.2,2426970372414.7734,3.14159265358979,0,6005317632.194819,6005307887.517998,6005327300.387336,6006389285.445297,6006386108.361789,6006392505.433475
329,4,-1.119,-0.01375,3141995.6824216843,1015.7060737831897,6782.322785254451,1467.6524719211466,1887278.477348395,1475.1414127897808,6007381426.584694,496.8140988948775,1125000,0,1563121203018175.2,4363539591473.792,3.14159265358979,0,6005231171.995127,6005226367.635226,6005236043.830546,6006358158.912393,6006355245.003975,6006361062.177281
330,4,-1.1454,-0.01374,3138851.4258975983,1492.0161496505186,-29370.4500442493,2147.9109146688374,1878516.4577407711,1476.5124568066856,6007388741.473986,497.5014898293425,1125000,0,1595569820025247.2,2064763735048.1594,3.14159265358979,0,6005390165.277632,6005373519.433062,6005406257.308602,6006419725.124095,6006416745.835562,6006422697.308615
331,4,-1.1334,-0.01373,3088443.146185875,1234.604262163193,-18837.3523402008,1780.9397980391313,1864211.8077391384,1612.8118990128935,6007401296.391153,543.8196266112992,1125000,0,1520754427717325.2,3273815928868.735,3.14159265358979,0,6005451662.080443,6005438334.26995,6005464736.843963,6006389806.344664,6006386524.902031,6006393064.680166
332,4,-1.1334,-0.01372,3108262.752886772,1007.1132944179964,11500.135279408074,1455.47978642012,1890906.2100625995,1484.0627067995695,6007403206.517609,499.5310376563624,1125000,0,1458936065814483.2,1841280207330.595,3.14159265358979,0,6005303787.038226,6005298821.646573,6005308828.051983,6006330429.722486,6006326454.424047,6006334357.230239
333,4,-1.1334,-0.01371,3080963.5452194214,1083.8663916929333,11817.165086693829,1567.4433567831557,1888385.5995717477,1667.0164944498463,6007398551.961977,561.2464579992168,1125000,0,1454624009494813.8,2462832369672.9683,3.14159265358979,0,6005347764.033799,6005341816.390926,6005353675.538884,6006291045.548061,6006285540.117656,6006296644.762881
334,4,-1.1334,-0.0137,3082736.479426384,1032.7899865561492,-906.4581468369579,1494.1454918291354,1865541.3418330874,1647.8829566927263,6007397086.420947,555.6344258753659,1125000,0,1499173076645532.2,1590530418016.1873,3.14159265358979,0,6005369424.70575,6005362841.270021,6005375977.79961,6006347523.625457,6006343949.108191,6006351112.789411
335,4,-1.1191,-0.01369,3059695.223511696,1004.1039095709236,18873.371266108006,1450.3680628006668,1860292.273875098,1535.368818907101,6007392837.768969,517.9040902080744,1125000,0,1412844599635579.2,1137485906051.0056,3.14159265358979,0,6005336319.421544,6005331330.452621,6005341321.971652,6006263614.391088,6006257133.63563,6006270176.009143
336,4,-1.1275,-0.01368,3046780.4978322983,1050.4499219780885,-11236.896498881397,1517.2036859140853,1862654.5097730968,1528.4040091760805,6007386634.561119,515.5257238101482,1125000,0,1414400301209925.5,2382228867691.962,3.14159265358979,0,6005498758.692168,6005486222.370578,6005511319.518313,6006323581.974159,6006319823.355883,6006327266.797105
337,4,-1.1275,-0.01367,3056466.2069826126,887.7998477376069,12502.992556683253,1284.0929970166885,1867227.8381988627,1426.343603164562,6007383445.509793,480.9838741184777,1125000,0,1524117209331836.5,881178257181.6375,3.14159265358979,0,6005359766.426087,6005354765.964499,6005364799.228628,6006263034.451066,6006257817.272183,6006268233.159612
338,4,-1.1275,-0.01366,3009383.0703163147,1029.5704938670913,6723.554405408446,1487.7253345636727,1865174.0551824574,1579.4678219126674,6007380643.585182,532.7115933562964,1125000,0,1397285488725211.8,1681755479280.2664,3.14159265358979,0,6005477954.252721,6005469783.792522,6005486184.324338,6006201278.126907,6006191678.365889,6006210928.44728
339,4,-1.1275,-0.01365,2991346.508348465,1016.7997670976915,6221.889712422155,1469.1432277478339,1856792.028602359,1575.1054097262268,6007379363.229462,531.5332091352469,1125000,0,1465868818051083.2,2755580719849.2783,3.14159265358979,0,6005512022.290331,6005503046.129578,6005521007.070408,6006175816.034421,6006163930.351764,6006188016.809789
340,4,-1.1442,-0.01364,3022918.709168434,877.517716860182,-9208.496382672689,1271.1826578184412,1850138.4867204346,1516.9508933552308,6007383828.187597,512.0901535314781,1125000,0,1488188333168141.5,628545001758.8944,3.14159265358979,0,6005531397.321115,6005519616.768772,6005543138.425225,6006302034.856703,6006298231.8293295,6006305798.947371
341,4,-1.1267,-0.01363,2949068.780872345,1222.1979176315656,18146.10204303218,1760.5809720645284,1863513.4165447233,1598.3909930468737,6007395255.125753,539.0317775348201,1125000,0,1397428297611647.2,1496212969613.745,3.14159265358979,0,6005565136.915358,6005555604.524491,6005574764.301997,,,
342,4,-1.1267,-0.01362,2973857.788640976,1033.916186288605,-2280.5314757720334,1493.2722731778163,1864706.332623131,1529.3848599753012,6007402689.837383,515.6614868948093,1125000,0,1399596140203369,1282766120266.5342,3.14159265358979,0,6005684770.583338,6005648615.485178,6005695552.430435,6006206040.767847,6006196669.283086,6006215527.518865
343,4,-1.1267,-0.01361,2961565.276494026,1020.935214584563,-3820.6316728391685,1475.6767626987473,1859471.4508057088,1586.9057799174996,6007397413.473236,535.2786390828641,1125000,0,1423909100312977.8,1454150958365.3132,3.14159265358979,0,6005936297.49771,6005702980.362843,6006205102.802934,6006188895.635357,6006181582.069833,6006196233.772394
344,4,-1.1369,-0.0136,2953493.683834076,1024.7737798491146,-14292.787579171243,1481.3381414249761,1854437.6120932396,1591.040952438686,6007396058.639697,536.856414038264,1125000,0,1449790056887851.5,1961157461751.9143,3.14159265358979,0,6006240659.291918,6006234180.691843,6006247132.664915,,,
345,4,-1.1301,-0.01359,2931262.629061699,973.8773586579781,14198.400703025167,1411.5862724047329,1861478.1965588625,1742.7523752066948,6007391998.525834,587.820975862666,1125000,0,1407907884525522.5,1342608052337.38,3.14159265358979,0,6005622658.513648,6005613089.8450775,6005632189.182695,,,
346,4,-1.1301,-0.01358,2919563.9275255203,943.6285757795653,-3597.278826156282,1363.7440096943242,1844775.0035200478,1496.9962829268318,6007387137.681369,505.4999530923209,1125000,0,1390445139067432.5,1051071448226.8544,3.14159265358979,0,6006113904.867874,6006099804.000993,6006133784.723459,6006052987.943375,6006037919.754886,6006069335.789999
347,4,-1.1416,-0.01357,2889708.2118968964,1049.7633837016936,-16600.624745521694,1513.7961711152618,1848512.7639284625,1433.692279964801,6007383523.997269,484.03562405544824,1125000,0,1425192072272439.8,1441416115283.145,3.14159265358979,0,6006164541.034235,6006155716.098626,6006173314.911476,,,
348,4,-1.1342,-0.01356,2883164.4548330307,796.9884234356783,28176.274859019206,1155.9551387217996,1858377.6928541504,1486.430408190472,6007385877.212853,501.5102034003856,1125000,0,1330000941469761,1904969846835.677,3.14159265358979,0,6005635580.600794,6005629317.878391,6005641839.211261,,,
349,4,-1.1432,-0.01355,2878025.422269821,934.0009169957722,-12375.190776449046,1350.1890263292926,1842180.6084805643,1497.0115099390302,6007384184.860688,505.60956497231325,1125000,0,1461765575858331.8,4545677814375.988,3.14159265358979,0,6006130074.106173,6006119948.0834255,6006140237.365835,,,
350,4,-1.1432,-0.01354,2833486.7093496323,1319.3605719989835,4769.439265867346,1899.2204005802607,1855956.3474401433,1644.13866738607,6007386259.176439,554.8017957641349,1125000,0,1411147785687178.8,1844413205814.949,3.14159265358979,0,6005916590.627578,6005896029.732622,6005937344.799615,,,
351,4,-1.153,-0.01353,2841019.4979600906,1036.5364520888988,-13732.720762767596,1496.6977441024233,1854193.610686864,1534.4092361342327,6007395825.79547,517.7573443896005,1125000,0,1449559913753747,1523268932075.9202,3.14159265358979,0,6006107289.840681,6006096852.950788,6006117694.437431,,,
352,4,-1.1303,-0.01352,2831583.1854047775,945.440843318068,21598.887900416506,1367.35958444303,1883207.7406515134,1518.828078422011,6007403126.399531,511.4891311334474,1125000,0,1309062031539805.8,1563185985132.0527,3.14159265358979,0,6005809027.48112,6005799826.008573,6005818063.79449,,,
